country,video_id,clickbaitiness_score
US,Dc6ZDo9ViNA,61.02
US,Eswl8SSywzA,41.39
US,TKGA7MhxPWc,79.67
US,4Mayo-iUQDk,8.12
US,bWNMZYe6bzw,50.9
US,532MxrRNJcM,0.91
US,BubFE0CYMYg,95.23
US,GGvP6e56ja4,30.35
US,YvjhDjUbFyU,24.5
US,Zxj4WT40yLM,85.65
US,_qSW96a2aKY,13.56
US,t3z_pdr6z8w,10.72
US,l4bAoNAx2uo,85.3
US,moc_dHHp4LQ,15.23
US,wgW2z_wXyOA,46.23
US,HNvX4pY1TLI,17.23
US,6j-s9E3dRQ0,5.57
US,L90R6PtxFKE,94.04
US,dHDn26UX4aw,17.52
US,ObDgFUTP0PA,59.18
US,QNNcl2mEHzQ,0.65
US,nzNGEB1BQuM,0.88
US,jQS_kpH9xfA,9.26
US,d2sJNee7FQ4,2.32
US,HTi1c_tLnqw,12.93
US,5_O5bT3hfkQ,82.88
US,PtR_Wzf94C4,8.28
US,WOAIo9G9rIY,4.93
US,XbuQAbG2AZ0,35.46
US,RskA7MUqpQg,0.69
US,oLrOtjfn1rw,6.12
US,XXRBLyQQ78A,7.9
US,6h8QgZF5Qu4,22.29
US,9r6NI9m_IxM,5.62
US,cYkDfWdlLak,5.63
US,JhvwFB-NUbA,38.96
US,NjCIH1fXT0I,20.94
US,YHdOh90kGHQ,24.07
US,p-BA2c8T8vc,32.91
US,W86cTIoMv2U,3.32
US,s1APv5uO2VU,68.85
US,vb9zbSGZ8GQ,89.17
US,sgX_StgXGF0,8.25
US,lOz7cPJQd8E,17.86
US,sNTLwCEiIJ4,2.47
US,8kFnLQySIzU,83.18
US,_uLpgrcLOZM,65.3
US,1WREZPc-kqQ,48.05
US,cgIbzjjbdw8,54.66
US,mdyegeGkdL4,48.78
US,ogfYd705cRs,27.98
US,NBgNCDF4lG8,49.32
US,eQVhAN7-IAw,32.09
US,XKQa1vx-oNY,7.28
US,_GZlUextcAA,52.44
US,K3ZwxsTOD_8,64.2
US,0KRpcUAtg00,89.27
US,JKP-rOESfMs,50.95
US,OrwBc6PwAcY,47.11
US,1cgK-BIrXes,61.64
US,5ELQ6u_5YYM,3.33
US,BJDGBNFxO7o,8.33
US,b03U6BYF9L0,20.83
US,lEltmPagx6M,96.95
US,pnlNqAmCCgw,68.96
US,oRF2-ZloSqg,20.72
US,v_8TF4nv88s,56.2
US,npojBTA-pcQ,43.04
US,XltvwqBZIPc,21.78
US,JNWwVDkj24g,96.52
US,flLc6LmAG6c,31.02
US,sefscV3GvWM,0.42
US,aT1gOazMMm8,10.98
US,jH2t4Tcl3Pg,8.76
US,Z4qNw1dPuNI,21.36
US,ACHZrvF6mTA,19.06
US,h_cfN1t3flE,1.93
US,CiFnp-oKZQc,52.39
US,bqPARIKHbN8,91.67
US,vus2jCm8H0U,9.94
US,tuONqBMf3XA,2.76
US,hkFYWyy9Jek,85.47
US,DMKcO-T5Y4o,27.48
US,-NIP2zgVsRY,3.7
US,8MfSVTHqNHU,58.36
US,8RsDxpyUa_U,50.17
US,fQvGSkTYJSE,6.35
US,IiRmtBZu0pM,99.67
US,-C5q3oir8gA,98.48
US,mDRifR9HdK8,8.99
US,i1AHCaokqhg,69.46
US,vecmYltEk30,42.22
US,GhxqY5E_ASw,2.77
US,00nmxR1mxIA,11.41
US,kzk4SId9Ab0,5.51
US,fY4cDvgpJss,65.97
US,TBF7eTSTWLA,12.36
US,uO_8d1t5Xh4,76.59
US,GfxNGjfSKRY,2.21
US,VUbsFtLkGN8,80.85
US,xNvlaa5-vtI,30.6
US,IX3_Aqji4yE,54.72
US,YjBB89qsupM,18.11
US,H08xgoXkpa8,0.36
US,TXWkTc5_G4E,4.9
US,GcKkiRl9_qE,10.09
US,s1yurGsRM_s,31.8
US,DfSLEBm9WHI,49.05
US,J-7FkW1Cuic,41.58
US,OTHHeIAYfuU,36.98
US,ONviWNYLKME,97.7
US,f743HmLmJOY,8.2
US,cpxwX6KvWbQ,70.49
US,LU86T12xBQQ,15.68
US,AxWxJNHoLC8,88.89
US,hLgIghY-FGc,22.11
US,-s3j-ptJD10,32.45
US,0bSE-rh7jFg,97.6
US,h33u2eeVqXo,0.11
US,nfbwPTsowEA,66.52
US,Ex9mcCs3dhE,0.61
US,Lr8VpJ2GX2E,82.1
US,dEs6-IfOGbw,8.03
US,ONZAeOIqsjA,12.36
US,MpaHR-V_R-o,63.83
US,p-bGJ6W1Im4,95.9
US,JGm9Y_hFqNk,1.47
US,a2bjPDkFR40,66.03
US,x8eLIJAM58M,15.37
US,jgvQzWAhoiw,4.64
US,h8Q3IhUwX_4,17.44
US,xhs8tf1v__w,7.79
US,akNs04ef_Co,49.64
US,EGV9Ms9EHcg,2.08
US,FR5WT12B_88,12.36
US,hzTORk64aXg,36.87
US,Ev23TV62k08,98.78
US,UFz3K9ByUqE,3.45
US,aeoeECXFksI,3.29
US,QBzQeyHh0i8,35.49
US,YkLzdHTv3G0,4.06
US,e9NOwaiXqqA,82.74
US,pn6azlyHzuU,51.58
US,FwzoDS3zL_4,1.97
US,KxywNVLAf5o,17.47
US,7dbRDavsp6I,55.44
US,96oKlWv5wSo,22.21
US,PVr1BbsOwmQ,67.42
US,C7mxTEskjQg,20.95
US,U9w-yE3SvkY,46.31
US,-0CMnp02rNY,26.8
US,FHl0nIdbiLA,75.83
US,MsPOzYbEUqo,16.28
US,_wS7seijyks,92.22
US,Nd3zqXro_P0,28.14
US,Q0sjw10aEWI,99.27
US,qax_QIFvw_o,38.62
US,QOksZ8VogRw,19.7
US,VTVLcK2zybM,91.13
US,S4vxoP-IF2M,19.6
US,kOCkne-Bku4,26.54
US,jZoHuMwZwTk,1.17
US,rrwd2_UkmNw,84.69
US,MMu-_KRZhwM,93.7
US,_JhaVNJb3ag,0.59
US,FmE8DwZ6RHk,32.5
US,pcWKpGzhgq4,4.78
US,V-F7tpdPZ-E,77.02
US,GFU-y2ldabU,89.99
US,4_aR3HqFrr0,32.63
US,oGmIFXfgPM4,19.06
US,WB8ozD7l02w,4.53
US,rYcnh7hXOjE,73.39
US,KksXbA66RQQ,76.76
US,8I_NkJ8VTEI,73.96
US,GgVmn66oK_A,21.24
US,Nkl-k_rjn_U,45.18
US,d1hs-JI_yBE,74.32
US,hKNRieaN0ZI,96.87
US,r8KvT9pZs7k,7.79
US,38I1jsA91iQ,15.17
US,IgEcA4RT3tw,78.17
US,tsM6kq-7nmw,7.67
US,hn4mxYDmWgo,54.07
US,AZQvPibYXRo,13.72
US,96bpvMCfBfo,56.71
US,P6K9Y6FWo74,22.37
US,E_ViwNxUldw,35.14
US,kn4kBibdlWA,53.44
US,JBw1nwYJESc,16.26
US,wa5eXqjEewE,5.89
US,giiIq7t4oMQ,3.15
US,uLWBWUwIx64,94.24
US,CRSsa2o6PDQ,97.16
US,jiZfc0b2t3Q,1.49
US,BmMuLuG1yW8,36.92
US,Tk338VXcb24,6.75
US,k8RSetlPF04,98.38
US,tPtMP_NAMz0,63.62
US,tIYJcjhINqA,67.4
US,kbaMeEcdDfM,8.01
US,HVjlcUtuENM,20.19
US,W3FH1scDhfA,54.75
US,zNqSvg5qwGw,2.3
US,oo9JMSiI55M,86.89
US,Cp6j-izXLtE,76.75
US,KUXd7p_vd3w,11.16
US,ZqOtqz8bSDk,86.01
US,72hlr-E7KA0,3.5
US,jtVz0qxQM_U,87.29
US,nZI-zkjhtyg,10.07
US,2jSWMme12ik,80.94
US,KpHP8VmxnBo,75.02
US,O4-j4kwtu9Y,1.37
US,TM42O6kYbI8,89.95
US,oYe-QM8ZimI,60.12
US,2AAUadR6Hjw,51.59
US,_r9GPgvN8As,69.39
US,2dkl0fUKHAM,2.9
US,oMupq6zB1Tc,98.22
US,qLaGCduQKGM,68.21
US,km5FAAQLUT8,16.41
US,48SbgzxKW-E,61.08
US,VSJ0STT8JRw,96.72
US,NSi-MniOTqI,2.56
US,lG8fWx982Qs,55.45
US,9wD5OsJM-Pc,14.81
US,pA5NbgdpRpk,15.04
US,srkj63VBSHM,78.96
US,oyLWPWydvyo,6.74
US,MYexYwr5Pz4,0.18
US,afgvlR9WmIQ,96.47
US,n1PrGpIekYY,55.48
US,UVNIEszp2UQ,10.33
US,EFwa5Owp0-k,82.75
US,RTaDvKMtUeA,87.16
US,zUDcGDK_bRw,59.57
US,YkfsQKs659k,14.5
US,KrxDhokzEv4,42.08
US,LeFxjRMv5U8,14.18
US,CXK3OiDgymo,1.31
US,c3BTGJgd8Wo,1.6
US,5cKQHtO6wyk,2.71
US,T_Fskj6ihT4,99.39
US,OziQ_a3Rpqw,19.74
US,3WlhLmh7uiQ,68.62
US,DzNwinmBawo,69.39
US,6lI67K54qgQ,1.2
US,FFpIQSCp1HM,1.16
US,WB8ozD7l02w,10.51
US,hRnVb4z6Hw0,1.7
US,m7Ege1M5Pag,24.19
US,4ShwEAGIu-I,7.39
US,Hvysy11716g,99.11
US,NBSAQenU2Bk,56.41
US,v0e9MS26QmA,0.31
US,hQA0oWZpgAQ,88.56
US,BWp5WAFGV60,90.98
US,v1j5ckZwKEQ,35.39
US,X5DWRXTOUD0,18.06
US,WOUZxG1JcGI,94.77
US,aO7yzmc3ykw,63.73
US,OPi9nTE70aA,2.91
US,jLZuaFZWa7A,99.2
US,4nM94zdOh50,50.91
US,H_cwo3NxUUA,12.01
US,GItpj4vu0Pg,52.13
US,pKW-ZgBl9eU,96.2
US,TxY10VhmLR4,6.7
US,FMBuaGR0VRE,2.34
US,lD1mPectYOM,2.51
US,zvFQWPEuNJA,34.68
US,a_iMlwkzwow,47.57
US,nn8YGPZdCvA,21.88
US,C3_spbo8eVc,33.12
US,-sXnoM6rDB4,60.36
US,Bzji05zubSc,83.59
US,9reizHjwuNY,64.86
US,o9zRQijCN5w,64.13
US,0gwkMY-mzUQ,75.61
US,4ccN0eRaO7Y,35.73
US,rz4Dd1I_fX0,43.77
US,flvn3JfcVHk,22.43
US,ZnkiHQLI0w0,40.8
US,mHd8Ug4ljN4,2.49
US,vGTTSdrV37U,64.5
US,r3J784MSRyQ,90.38
US,hNsd-m30m2E,90.9
US,80GNn_eIOhI,5.95
US,bDkmVRppq8I,15.28
US,R9s5_Ji33xY,1.29
US,ZpMNJbt3QDE,45.95
US,eEdPnm-AZ94,12.57
US,fyjt5zpNAeg,2.17
US,07bTt0BTi-U,96.68
US,qv9Gt38LOKQ,97.15
US,SPD1v_8RQUY,28.01
US,7FM_MfpYOLU,90.38
US,Hh-YcWJTt7Y,98.6
US,b2txBXQGjJ8,56.13
US,RsIIT6rXnSM,1.21
US,_zu53yAoTJE,46.68
US,Yb2YuC7UbwI,80.22
US,-YRlVB6Qgug,74.81
US,8KaKWPJq5dY,98.38
US,bV_3HQplzRw,98.72
US,pi2Ri9-K3_E,81.51
US,alRtHXnZMOI,43.45
US,MKc22HuE_94,84.63
US,0O2IAz1E9Ts,7.91
US,ZnQGzfrEpsc,64.03
US,qIkuNJPtfw4,6.24
US,ldMaZ_7FNDY,92.07
US,9dmij6g-iZc,71.49
US,6_DgXvcfhYg,17.6
US,6mDsa-AqNcQ,23.51
US,F8CR9IP7Mog,27.19
US,WXTNngJsBrI,1.75
US,XwDTzD75fT4,59.29
US,XQSvN2Wd5MQ,0.9
US,8B2esiq24Hg,95.39
US,dcipHnWcB0w,98.78
US,_zhR6d6LDzM,64.12
US,hGoQ44SfV-c,27.75
US,8rbE3RssSEY,18.57
US,3g246c6Bv58,31.02
US,vQiiNGllGQo,97.67
US,4tpIiSqyiLo,73.18
US,d3PMBPw74cc,3.15
US,ggpoZyF2lU0,0.89
US,tNla9nyRMmQ,69.46
US,3V_rqb6Nuc4,7.62
US,dN1FTF3HF6c,4.21
US,-l7TOYJZBtI,5.4
US,e22yH5hUQ_A,21.3
US,30HOemteiKQ,22.55
US,0b6l7MIaGdA,1.54
US,3rApMBPh15M,36.45
US,t8a8EFMAuSU,2.27
US,Qofj8MKO6mk,14.27
US,kA66nAvEEII,11.22
US,oZm_N6aSU0E,12.65
US,pDf5sHgvo0A,17.92
US,5AGyFelwyk4,1.96
US,hHFuZVGpBC0,35.64
US,4DQUrg0Yhu4,98.06
US,ATFwMO9CebA,41.03
US,PoNWU2cox9w,0.1
US,8h7cnLWQKtM,2.88
US,60nDlMw5vFQ,19.72
US,loWpbevW9xg,1.95
US,dn4CKtiwxSA,10.51
US,fJZht2-Kg3w,11.04
US,svZScJMh4Pg,23.34
US,F1b5ouja_VI,2.31
US,ZPgh9uKSva8,4.57
US,holkOJx-TOU,81.79
US,t1shnJT8NCY,1.84
US,0nybdPCuvRI,1.65
US,5qx2WFpNTPs,88.92
US,sBC9r4HuKu0,0.4
US,DhEjpq88wGw,2.19
US,sk-DFZh1G1w,24.09
US,yFRPhi0jhGc,62.79
US,EsdjC5dsOTM,0.99
US,lOT0GOyw2pY,49.68
US,k5wc9V7ggVg,0.79
US,ZWMp9BpWODk,78.0
US,0KFC9dZ7bxU,14.45
US,P4YJwy_T9pM,48.68
US,s1yV1kTrVGA,10.06
US,0DpCDxoj_Xg,16.37
US,iDbdXTMnOmE,75.79
US,MHh9NWCR_ts,76.67
US,OpsHLG657lM,75.91
US,lE0eWRdSrY4,5.33
US,SS0ebmCqHxs,0.65
US,ugdgAifIOBA,5.78
US,K5lmXgKi6V0,51.03
US,iLZSB-5Dyf8,9.09
US,expKmfdoo28,94.52
US,oiC_HG3u-nk,4.0
US,56XbwQ59GbA,18.89
US,OmLxYUOgTNs,1.43
US,4ykXguKWqy4,1.44
US,uY6lAISZQ0Q,5.83
US,gkvhlo4a5iQ,83.57
US,0ETrC_c14ms,3.29
US,MzrbqsBNh8Q,10.02
US,9SCNLl0MQPM,95.03
US,PKf29H2z81w,13.83
US,XaKDp3ijSx0,68.48
US,26qOMpjicGs,76.41
US,rWHrWuDnReM,7.66
US,lRs72x7Lgtc,59.84
US,OlGvjhLZDS8,84.76
US,CziCidR4KcY,89.37
US,-e-xXN-tcFU,60.57
US,RPE3cglo9o0,65.98
US,Jqh-XJovVJg,65.13
US,OU9IwxU7N78,7.23
US,1csFTDXXULY,45.34
US,uwUchGQRXKM,0.56
US,WUFpGGe8U_E,84.96
US,QK_iX5cPDhE,0.88
US,zLuhCfBqf5U,66.05
US,R9OHn5ZF4Uo,87.49
US,9pbCuFxRuqs,81.99
US,ywm84JNihIg,12.22
US,l2HlSkv5T-A,89.05
US,tfREC-AkX20,86.71
US,WKfVxoPO_Qc,14.28
US,rqTpMCq8uhk,70.28
US,Ba4j_q02FM4,17.23
US,WACO9TqZEh0,11.07
US,OPdmg58S9ZM,4.23
US,SDGHRQyZKes,82.94
US,gYYMnkoFtjM,4.85
US,nWzHaRM8jeo,5.22
US,NUMa0QkPzns,94.43
US,OcTw2b0Ho-8,9.92
US,3ToRIUoXmIw,59.15
US,T2LAd43JoP4,49.41
US,a-4_6bThk2E,32.56
US,nr0PF7PukJw,93.44
US,B2W7c3XRBwQ,12.68
US,7aRxsmfBDI0,39.21
US,UwdLlnPaRAU,13.33
US,NZxVghfY6dk,2.2
US,qvZybtmE5RY,38.0
US,9o-gcCwMOgA,0.58
US,tP214lJtKlM,79.8
US,rbQLd9Kj2VI,2.85
US,0bXJGZgR1BU,29.8
US,oe9-_fD55ok,2.34
US,AOvCyD9bbDM,82.31
US,p1jllz43xZE,50.04
US,anjMMdSuFuE,74.75
US,RFHH8bSdLr8,12.21
US,YvEGAcgpwqQ,5.55
US,VW2xRR75lKE,46.11
US,XIZmIl9SsXk,85.54
US,FApBWHvUzMs,4.17
US,kxkrdLI6e6M,14.3
US,qK11sSjEM3c,5.62
US,NqntFonA2iY,1.91
US,WLagbArQsuE,84.25
US,li6f_0x0IGE,7.54
US,zsoh0Y_VXdY,16.29
US,CH3aAnw7XeU,76.87
US,_Ch5ClOB9AE,68.94
US,jHZTzXteoU8,96.05
US,x3ch1ajtwbc,88.93
US,q_MmN6-KLXg,12.56
US,HDYJVmoWoyA,95.6
US,rwFfo61fVSY,41.98
US,exYLX9xGoyo,22.89
US,XrvedhkDN5A,16.18
US,G_UHknhNbAQ,24.35
US,qgGooEyeNNc,74.57
US,08nkwgZIE4I,64.64
US,_odvYvbW9VM,56.54
US,zO0dIgvpmfw,86.01
US,iJz5jURaEBc,7.01
US,uSTNyHkde08,83.54
US,j6X6PhexHnE,93.69
US,Ji_4dH_FXzw,80.94
US,NsJkUfrqLzY,37.1
US,2c7UCvK0Ixc,44.86
US,qMnjdV-eFuM,21.25
US,FvY3Q1pQ8m4,0.69
US,Ah7ldw_WmtE,7.54
US,ySFJtla2LY4,6.79
US,ZtiCq8S0hq4,21.14
US,bo8OYPYRTIY,45.93
US,5tPugvYE6wM,2.41
US,o6XERmXsP-U,3.1
US,kATuE1S5qk0,44.96
US,wppAQ8uZpfQ,67.14
US,dHDn26UX4aw,34.64
US,Y9nDagqKL7Q,85.15
US,EIY-PsHrj9A,1.57
US,hlb3gGNBHFE,12.35
US,JOwmqPPkjww,52.65
US,rew7FoGy1Po,70.63
US,2fxqFJsvus4,7.26
US,LotoBix4UDM,31.69
US,QgaYsdnOMiM,10.28
US,VRiJHZU0Fxg,97.26
US,zDbq7y20wpw,61.17
US,8PRrH-1kuwY,85.98
US,-El8z4uy5Ac,78.22
US,Fh3zmz7Ravw,81.79
US,DnSO5Uhobvo,81.62
US,R8hccXRk3MI,12.74
US,8WbxbqwdWog,48.28
US,dVQ6rwaZ648,24.37
US,shiTAXD78Y8,8.78
US,zUKVLp4RzJA,67.8
US,nrB7aqfRzyE,41.08
US,dikG4vMJG1s,5.13
US,QK0s815RTJk,7.44
US,ByucbuSe958,34.06
US,RyH8TWLribw,0.47
US,TLS837FaO4Y,99.72
US,TUmyygCMMGA,93.05
US,iD8K3pNhf-U,44.81
US,CJv0I-xYuC4,40.3
US,juTa0fPI22M,24.14
US,asiRHYuOP08,59.09
US,0vhxoVwqZkk,48.05
US,psbdT3kS8mY,7.08
US,a73YoV2uf6g,22.83
US,hXzcIoq2ing,76.06
US,QerVvvNem1w,32.67
US,RyquDQ5kWSs,15.37
US,fi483E-A8P4,80.94
US,j1f04Jg7IaA,8.33
US,zOgle88sKro,39.74
US,Zo9rgbn0SMs,84.67
US,wV7RsaTY228,4.21
US,8cpqLRC7T80,2.32
US,jRq7HXR17gI,12.36
US,iOVg62_DUYU,77.31
US,bWL_MVbpGT0,97.4
US,UFz3K9ByUqE,3.45
US,XSg9Xc3ie_A,5.61
US,6340tX9M_eM,1.65
US,SuHVvSsNY2E,2.55
US,oX8-6whswEA,42.25
US,4Qs8herYTqY,76.83
US,00mdcc9o28A,87.95
US,QRq0pkr2TWM,63.04
US,YrzxVhbDc-4,60.67
US,3j4ay18xokg,12.52
US,uQWuC7L4_DQ,91.32
US,o3T_o4WM-n8,8.76
US,p2P5jrcNwY4,6.03
US,ii-Qj5-jsdg,4.78
US,cIQKKzZtWwQ,53.77
US,Swv1il6PpN4,84.26
US,mrSUROagyDc,94.84
US,Djw1PmpZt9w,28.12
US,vOKOamXsXYE,24.96
US,3lgcBZdMZxM,3.61
US,AKmlFyQaiXo,4.04
US,melV2fR6-T0,27.53
US,oQxKEtoHygY,34.88
US,uBUnmdd5-iA,14.42
US,lARpY0nIQx0,20.58
US,JbQ4MwDdxSU,51.77
US,2Yb_VA4L3YU,5.52
US,cIriwVhRPVA,43.62
US,0nVO-yU0oxM,22.05
US,8bNu6Ktj858,18.99
US,NcsGpDFKCgY,2.27
US,rQQjjYyZpa4,5.53
US,IIS1M7m9tw8,76.1
US,MVyvV0tOOjw,5.0
US,n-To9W4AA2k,25.86
US,tMSu3Gyz1jU,1.06
US,LDS8SeO6hyg,52.75
US,KGziD2V8Ppw,28.8
US,Ecd4eA067P0,3.43
US,WknsomB28mE,79.52
US,5g20u8EfMdg,98.2
US,STVXHhTdjW4,5.95
US,8I_uK7WBbjI,5.79
US,gVutHEKBzHs,45.48
US,nUmO7rBMdoU,66.05
US,dY2jpeasD4w,0.96
US,T2uyIBURMjs,25.94
US,U3wVDJTOzqA,80.39
US,CWrjDoEBQsw,17.21
US,5PB2YzNddI8,10.47
US,lq0WUudJiSM,33.97
US,zBovkx07epw,85.84
US,sQzbRulqz3s,6.9
US,1CYch47uOZU,1.24
US,OYcv406J_J4,65.83
US,AvFNCNOyZeE,14.12
US,Q2hqcPnIWiQ,75.08
US,X9fHoWLf1w0,86.81
US,fKuxh0E9mSI,17.55
US,XSP5yHZN1I4,53.74
US,jr7W7smqXg4,3.18
US,dS5Thrl-4Kc,14.89
US,3MA_64gyaA0,1.28
US,Jq_98dJuIck,4.58
US,a-4_6bThk2E,70.87
US,Aopb6YZyeFU,33.98
US,8rWuGBPA7bE,11.79
US,tFLEym5aBzA,33.24
US,C54cHGCwBdk,33.36
US,z3EN0dyR7W0,70.51
US,SNHc2PxY8lY,2.21
US,VH-DA0YgHHU,78.43
US,CvqtJTrsKCE,87.02
US,mdTv3V4ALzg,0.55
US,ndb7Ez9m2YM,20.41
US,DZJod5hUqx4,31.72
US,VXQ1FD77egw,32.35
US,1Apnffv9Yko,16.22
US,Ugcz3EaGodE,1.2
US,UUDaCU3SHqI,61.36
US,X6h2BE8-w0M,63.11
US,aphpJi5jKrM,4.64
US,DEXfRMTRJss,58.08
US,bw5bbpxkBQQ,9.08
US,wGjplV12k10,5.48
US,1lCnG9hWC6w,45.05
US,asu37n6sEBY,17.29
US,SMvZa784oow,1.38
US,-kETYvHON_I,26.94
US,gNG0GiSrwas,80.15
US,lklTc_DTE8Q,15.24
US,48pP0WFjuOE,5.57
US,-xAMnJgc3oA,46.0
US,sK2RoVVxQsA,73.41
US,bwlEaGiO9Zw,38.31
US,-7AZX5Xtiks,40.74
US,qmDsgGKHBEo,1.6
US,dJCKavW22PM,34.06
US,3j5eGupDWY4,92.67
US,86ysRAffCpI,80.3
US,uU3kLBo_ruo,10.04
US,XspEs1x9cPU,61.48
US,uikOKrrwsfw,91.49
US,WAX8tyQnTpU,45.58
US,UAJDrWVyOoA,80.63
US,q11UD-6XT-8,6.18
US,Z48OG9917mg,79.98
US,aZ7F1yRM5vg,12.31
US,PpElRBQ-yGc,0.99
US,YJ25apqV-C8,44.18
US,l7VfDVVxiMM,76.26
US,-ppaazmNIgA,7.88
US,feYykx3Fq-k,1.66
US,amtC28yfYCM,42.58
US,LW43OnmPxIs,2.25
US,JbazoX5Su1w,97.7
US,l_IFnDydIeQ,36.71
US,02e9klKUN0Y,61.06
US,pcmbmC9cUUY,50.79
US,9Tuqhjq5ANQ,39.04
US,08l0K3UyUXE,94.57
US,W0Anp0wmXek,20.43
US,s4kX4R6T9ms,2.38
US,LPCxBsECSQs,0.81
US,s8UglxtkAIs,9.9
US,BkpwPKZb_Zo,53.96
US,an6dsm86Kn4,4.02
US,Eyh1_XGHAnQ,23.19
US,irHqI9fUc4I,1.63
US,22iCU_bsApA,0.86
US,Z-dLdCXhapc,42.98
US,8j_BYfVEyhA,94.7
US,DfxhWPvhFCQ,1.29
US,HtLbE_SIuxg,3.79
US,Oy9R-z7YTRc,61.32
US,U0W_rpvm3Ys,2.36
US,e7vFVFcnBQQ,42.13
US,ZIbI0ekrrZU,6.35
US,lHxZlnj6yKQ,61.61
US,_72fqgEevOo,4.02
US,aVamZUeeR88,72.99
US,hB07EJhMBRs,90.48
US,tr7I4vokl78,66.96
US,_fjfo256p6s,16.6
US,9d-Z7V5kZvQ,2.11
US,46TOhKEwtsE,92.55
US,CvqtJTrsKCE,2.39
US,dAgQsoPo-F0,92.81
US,2GrKY7Qqal8,15.93
US,e6XeP9gQPmg,27.96
US,yAqHUwjnue4,1.39
US,0GKC_nj7B44,2.55
US,rQQjjYyZpa4,42.23
US,hhiD-TKYqHk,0.36
US,mLQJgecd5x0,5.01
US,Dc-EG4ABsxA,85.74
US,UelDrZ1aFeY,51.34
US,XUIwpXq_jBo,23.39
US,9i3GtPIS0-4,14.62
US,Vvya3yofDY4,82.86
US,2KuqjW0WtZg,2.52
US,5JEI0sjJs8c,1.73
US,SJsvPv5Q_oY,87.24
US,44W9qstI8H8,36.66
US,ijwHj2HaOT0,88.47
US,yMf3dvNzXbU,41.16
US,dV_UXo8LiWk,66.46
US,Gl_uGsdG4Do,90.72
US,NjMd89dggAk,17.38
US,RGSgCyQydgc,47.48
US,d54e3kcTlHM,30.79
US,-EL8TuMsb-k,87.12
US,WdOGSNQP9b4,83.61
US,PyXpoGbwGL0,1.43
US,-zrJwYFJtZo,5.39
US,v3O9vNi-dkA,3.26
US,-0NYY8cqdiQ,96.53
US,nBpxVdpMBZk,67.86
US,q8kLoRnzgLQ,98.52
US,bye513KciIk,14.98
US,CJRw18MtRPg,96.28
US,E2qtPth2W6w,14.16
US,v0TiqC_C8wI,59.67
US,p2ZNmYnx7ds,4.45
US,v3y7FE76H7c,85.27
US,VsY00LXLa0k,93.95
US,SoKQzAhXkbw,60.03
US,dpeDxEb9yeg,8.31
US,Ucjgl-4s2nw,69.11
US,MCW5HUkrr-o,73.76
US,GdR0JlvbtWg,96.45
US,rdJdJpwmcKU,13.95
US,SwqUpegUT2Q,1.79
US,isI6DqxAr7s,39.51
US,0dSR-9mtuzk,60.05
US,UDByuFJ2nDg,0.83
US,b8GGWHGkx3Y,99.39
US,6fyE0B430Rc,31.88
US,QatPF3Pqhp4,5.65
US,w2A8q3XIhu0,56.08
US,mrORbZ2dS08,7.28
US,rplCCSqWXIY,27.08
US,apN4BMMKt2E,88.59
US,CKPMAICRYuw,83.25
US,OK2y4Z5IkZ0,90.28
US,Mqaobr6w6_I,45.72
US,HDDIWGlBt3o,12.77
US,KB_GCuJwPE4,94.63
US,npcqBt_e4k0,61.04
US,M-wat3TSQqY,0.87
US,9efQnL-nlUg,71.55
US,tx-9LkVIdz0,41.92
US,BdwJ0uXIV_U,4.52
US,EP_2NXe0_1g,28.98
US,7u6rMOvvTzU,33.95
US,9flXyzcSfT4,30.41
US,ydNCj-866_Q,90.34
US,VonJ4ASDO40,16.18
US,QRtBP07gIHY,81.67
US,260mj1dmJhU,2.43
US,xLvkFer6aOY,55.49
US,dQjTQFRZsD4,66.85
US,4oYYVrEFWE8,4.32
US,82zGhWVXXxg,52.55
US,LALQsqZP1nA,32.41
US,FB64ez0kf1c,2.96
US,mebZJFd8_Vw,92.4
US,BLOIU9DpLq4,70.44
US,dmtTnGlTUI0,5.5
US,Su6KVN33Bew,89.38
US,pspGtXW0QYo,74.89
US,pGgTkFKfLXE,76.41
US,KdfCcEnJDlY,61.25
US,pk0xdl0rRFg,94.22
US,eIAtHvzjk98,12.96
US,JLOFZoBJnd8,41.87
US,-SIp6xSP7ds,5.62
US,mpnshdmtE2Y,1.64
US,RrhSJzM8NLE,8.26
US,hKxsmQXfmFo,56.04
US,CHXD9k19q1Y,41.23
US,ZurW-Uc6Lc0,0.39
US,D5D90CLAILY,4.07
US,vU14JY3x81A,75.65
US,rYnmrkMizdc,25.95
US,qE7psdp1jVE,96.66
US,wAQ7autd61g,41.52
US,N0eu6U9PSbM,8.2
US,A9k89DYdHKQ,86.83
US,61hO5yTnAaE,0.95
US,NDBwsMIXlMk,15.27
US,xf4iv4ic70M,91.74
US,3lgcBZdMZxM,4.52
US,1DQ9UTz5j8o,34.81
US,BQC09Mdn24w,84.49
US,Ps7GzIV2KP0,19.42
US,rjlxc-vxNBA,98.63
US,5qjU_wPyv4E,79.92
US,IoqDYnn7VKA,56.91
US,kXeJFEN4tps,88.12
US,6TOSV3-7hzU,86.21
US,iGD4bBgWPcY,25.34
US,2omJBSQcm5g,57.33
US,XzzQL96yAwE,10.88
US,_BVAJ3PXZ1k,96.92
US,MDIQBfdmusY,7.49
US,tTkOuNrpqWQ,42.16
US,37R2_bvJjGM,50.2
US,Xc675sarBYc,50.52
